comment_id,video_id,author_name_hash,comment_text,published_at,like_count,reply_count,parent_comment_id,language_detected,source,created_at
UgwYTg__YhbjYAjlYAJ4AaABAg.A7n0ZuvbXe5AMG1qtX7i-e,yOfvuk_ZgJY,09bec5d08a926401,"Why would you want to put new cells along side used cells? Those used cells are on borrowed time too! Remember these batteries weigh almost 1 ton. What shipping company would ever want to transport weak cells to the local recycle factory. Especially if it is 100 miles away. Many car carriers that ship cars no longer will ship EV's or hybrid cars, because of the fire danger. But they will ship my gas car,,,,,,,,,,,,",2025-08-25T19:21:48Z,0,0,UgwYTg__YhbjYAjlYAJ4AaABAg,en,youtube,2026-01-14T13:23:11.610158
Ugy4YhrOis-8825YDKl4AaABAg,yOfvuk_ZgJY,1a72aaaa0fe2fa64,"I remember Elon said after 200,000 miles the vehicle would have 80% of its battery life. There is an engineering channel where he tests and rates the batteries in different EV’s. If I’m not mistaken, Tesla was at the top. Kona did reasonably well also",2024-06-28T03:35:42Z,70,24,,en,youtube,2026-01-14T13:23:11.610166
Ugy4YhrOis-8825YDKl4AaABAg.A5D9KM1osUnA5EHaY2x5s1,yOfvuk_ZgJY,a90f04f427d25c98,"Yes if the battery is treated properly, as in never overcharge beyond 80per ent or grossly run it out all the time, it can go a long time.  With that said, 80 percent is not good.  Look at a regular lead acid battery, with no load if it reads 12 volts even it’s toast",2024-06-28T14:07:12Z,4,0,Ugy4YhrOis-8825YDKl4AaABAg,en,youtube,2026-01-14T13:23:11.610172
Ugy4YhrOis-8825YDKl4AaABAg.A5D9KM1osUnA5Med0Vjmju,yOfvuk_ZgJY,ebcac4297d2fcc8d,​@ECPP Your ignorance is giving me second hand embarrassment.,2024-07-01T20:11:10Z,22,0,Ugy4YhrOis-8825YDKl4AaABAg,en,youtube,2026-01-14T13:23:11.610178
Ugy4YhrOis-8825YDKl4AaABAg.A5D9KM1osUnA5hCJ0Sf2yM,yOfvuk_ZgJY,808fac85257d8aa0,​@ECPPTesla uses lithium ion battery now since 2021 or so.,2024-07-10T04:58:12Z,4,0,Ugy4YhrOis-8825YDKl4AaABAg,en,youtube,2026-01-14T13:23:11.610183
Ugy4YhrOis-8825YDKl4AaABAg.A5D9KM1osUnA635DtXd0Iz,yOfvuk_ZgJY,a9495a200fe8639a,"​@ECPP In an ICE the 12V battery only costs around $200 to replace and some of them last for longer than 10 years in an EV the traction motor battery ranges from around $5000 up to a ludicrous $50,000 that I read Hyundai was trying to slug one of their EV customers. Even if I was a multi millionaire with cash to burn I'll give you 3 guesses as to which id still rather be paying for battery replacement EV or ICE.",2024-07-19T02:18:52Z,0,0,Ugy4YhrOis-8825YDKl4AaABAg,en,youtube,2026-01-14T13:23:11.610189
Ugy4YhrOis-8825YDKl4AaABAg.A5D9KM1osUnA6lu4tYcpeq,yOfvuk_ZgJY,908275c16d246de1,@anthonydarko3472only on Model 3 Standard a range RWD,2024-08-05T21:17:50Z,0,0,Ugy4YhrOis-8825YDKl4AaABAg,en,youtube,2026-01-14T13:23:11.610194
UgwDDW7Gy-kcp8lTn6Z4AaABAg,yOfvuk_ZgJY,77e2307b64031245,"I got a high mileage model S 4 years ago, had about 150,000 miles. The only costs I had in 4 years were the replacement of the small battery ($140), the replacement of the front lights ($500) and the replacement of the driver side door handle ($350). This bring it to $247.5 a year (plus tyres 1 time). What I saved in road tax (in the Netherlands) and fuel, far exceeds that. Of course I don't know how much longer it will last, but if it keeps on going, I think I will not change it for another 3-4 years. And the next one is going to be a Model 3 (all the same tech, just smaller, much cheaper)",2024-12-02T09:53:56Z,31,8,,en,youtube,2026-01-14T13:23:11.610200
UgwDDW7Gy-kcp8lTn6Z4AaABAg.ABY5Pz74r3yAGNZzVcyfsM,yOfvuk_ZgJY,978c21d55fb060ec,? recharging stations aren't free though right? I recharged my friends Tesla at the recharging station and had to pay $25 for 250mi.,2025-04-01T14:26:23Z,0,0,UgwDDW7Gy-kcp8lTn6Z4AaABAg,en,youtube,2026-01-14T13:23:11.610206
UgwDDW7Gy-kcp8lTn6Z4AaABAg.ABY5Pz74r3yAGY-z2P9iUH,yOfvuk_ZgJY,77e2307b64031245,"@sixofsix oh no, but much cheaper than petrol, my monthly  costs are between 60-100 when they used to be double that",2025-04-05T15:43:24Z,2,0,UgwDDW7Gy-kcp8lTn6Z4AaABAg,en,youtube,2026-01-14T13:23:11.610212
UgwDDW7Gy-kcp8lTn6Z4AaABAg.ABY5Pz74r3yAGYvAlWoMJb,yOfvuk_ZgJY,978c21d55fb060ec,@ ah ok gotcha,2025-04-06T00:11:57Z,0,0,UgwDDW7Gy-kcp8lTn6Z4AaABAg,en,youtube,2026-01-14T13:23:11.610217
UgwDDW7Gy-kcp8lTn6Z4AaABAg.ABY5Pz74r3yAPPZFysHfn8,yOfvuk_ZgJY,2cbfd075f3062e30,"Better you than me. Tesla just can't deliver the range or the much shorter downtimes for charging for the serious long-range traveler like myself. Nope! I'll take the gas. Money I have, time I don't. When traveling, you sit there. I have a destination to reach..",2025-11-12T01:41:04Z,0,0,UgwDDW7Gy-kcp8lTn6Z4AaABAg,en,youtube,2026-01-14T13:23:11.610225
UgwDDW7Gy-kcp8lTn6Z4AaABAg.ABY5Pz74r3yAPP_p4eNDMm,yOfvuk_ZgJY,2cbfd075f3062e30,"​​@almeidaserraWhen you travel, you have to plug in and stay awhile. For as long as you have to sit it better be cheaper. Infact for a car that's going to waste your time and hold you up instead of being on your way, it should be absolutely free!! Then when you're finally all done, now you have a short and shitty range to leave with. As a 45 year serious long-range traveler  I'll take the gas. Yep it costs more but I'm gone in 2.5 to 3.5 minutes and I leave with 570 miles of range! It doesn't matter how many times I stop for what ever reason, I don't waite for my car it waites for me and in a parking space!! I'll take the gas. Money I have, it's the damn time I don't have. I also have a destination to reach and no time to dick around with some car gas or electric that's going to waste my time holding me up. Before I ever buy another EV, it will be one that truly delivers especially for the serious long-range traveler like myself. You sit there, godda go. Bye 👋....",2025-11-12T01:54:44Z,0,0,UgwDDW7Gy-kcp8lTn6Z4AaABAg,en,youtube,2026-01-14T13:23:11.610231
UgyuWfM1cn4pVUJ2WAB4AaABAg,yOfvuk_ZgJY,9929087ae73bf174,"After replacing transmissions on my Ford Contour and Pontiac 6000 4 times each. to get to 200K miles, I'm ready to try a used model S.",2024-07-09T01:41:17Z,71,9,,en,youtube,2026-01-14T13:23:11.610237
UgyuWfM1cn4pVUJ2WAB4AaABAg.A5eGyxLG661A5eYHVLrU97,yOfvuk_ZgJY,a90f04f427d25c98,"Yes I agree, we have been abused by poor build quality for way too long",2024-07-09T04:12:30Z,4,0,UgyuWfM1cn4pVUJ2WAB4AaABAg,en,youtube,2026-01-14T13:23:11.610243
UgyuWfM1cn4pVUJ2WAB4AaABAg.A5eGyxLG661A7aY47oADHU,yOfvuk_ZgJY,fc514c4bf08d25eb,Understandable.,2024-08-26T07:56:30Z,1,0,UgyuWfM1cn4pVUJ2WAB4AaABAg,en,youtube,2026-01-14T13:23:11.610248
UgyuWfM1cn4pVUJ2WAB4AaABAg.A5eGyxLG661A7yflK69Or9,yOfvuk_ZgJY,b420c1d9c65ab731,"Don't buy worthless brands. Just guy Toyota, Honda and Nissan",2024-09-04T16:54:13Z,3,0,UgyuWfM1cn4pVUJ2WAB4AaABAg,en,youtube,2026-01-14T13:23:11.610254
UgyuWfM1cn4pVUJ2WAB4AaABAg.A5eGyxLG661A8Pw1ePBvKi,yOfvuk_ZgJY,e0aea11e3bd61ce8,Buy Lexus,2024-09-15T16:15:08Z,1,0,UgyuWfM1cn4pVUJ2WAB4AaABAg,en,youtube,2026-01-14T13:23:11.610259
UgyuWfM1cn4pVUJ2WAB4AaABAg.A5eGyxLG661A8Q1mLaBzvb,yOfvuk_ZgJY,fc514c4bf08d25eb,@slavcpanigaz846 🤢,2024-09-15T17:14:04Z,0,0,UgyuWfM1cn4pVUJ2WAB4AaABAg,en,youtube,2026-01-14T13:23:11.610265
UgwmBCx8vNG3DiJVSW54AaABAg,yOfvuk_ZgJY,c1f4b74832819f58,@8:35 - surprised me with the pyrotechnic edit 😆,2024-08-28T11:18:40Z,2,0,,en,youtube,2026-01-14T13:23:11.610270
UgzVc2nQmriwz2VFGGp4AaABAg,yOfvuk_ZgJY,e6734ce2ae47a956,"Keep up the negative press so I can get an even more screaming deal on a model S plaid the end of the year, love it  😂😂😂",2024-11-17T13:00:24Z,4,0,,en,youtube,2026-01-14T13:23:11.610276
UgypjlB6WvIObJq3QTJ4AaABAg,yOfvuk_ZgJY,083dd09198e8c798,I got a used model 3 2022 long range for 24500$. Add to that the no sales tax and 4k$ used ev rebate in nj. I got an absolutely perfect model 3 with 36k miles on it for 20500$. Whenever I tell someone they think I got an absolutely amazing deal.  And I agree!,2024-06-28T20:56:12Z,154,27,,en,youtube,2026-01-14T13:23:11.610283
UgypjlB6WvIObJq3QTJ4AaABAg.A5F0PAb6AZ8A5Gtxw4dg27,yOfvuk_ZgJY,a90f04f427d25c98,Cheers,2024-06-29T14:29:40Z,2,0,UgypjlB6WvIObJq3QTJ4AaABAg,en,youtube,2026-01-14T13:23:11.610304
UgypjlB6WvIObJq3QTJ4AaABAg.A5F0PAb6AZ8A5bh5faBZq0,yOfvuk_ZgJY,6bc72d5e6de4ef95,Do you regret it or do you think you got a steal or in between,2024-07-08T01:40:33Z,1,0,UgypjlB6WvIObJq3QTJ4AaABAg,en,youtube,2026-01-14T13:23:11.610310
UgypjlB6WvIObJq3QTJ4AaABAg.A5F0PAb6AZ8A5bvgPtcdBF,yOfvuk_ZgJY,083dd09198e8c798,@lavaughncaradine i definitely think i got a steal. Considering for 20k i was getting something like a corolla/civic or accord at a stretch. A tesla is definitely the better choice,2024-07-08T03:48:02Z,28,0,UgypjlB6WvIObJq3QTJ4AaABAg,en,youtube,2026-01-14T13:23:11.610315
UgypjlB6WvIObJq3QTJ4AaABAg.A5F0PAb6AZ8A5iWvp_fz0F,yOfvuk_ZgJY,ac7cfc7a71554d9e,@ECPPproof youre an idiot 😂,2024-07-10T17:17:38Z,0,0,UgypjlB6WvIObJq3QTJ4AaABAg,en,youtube,2026-01-14T13:23:11.610321
UgypjlB6WvIObJq3QTJ4AaABAg.A5F0PAb6AZ8A65zuAYQg8h,yOfvuk_ZgJY,6b8ee0dc8350fcd2,"Think about that when you want to sell it. You'll be on the wrong side of the equation then., and the 2nd owner will be the one to take the big hit on the battery replacement.",2024-07-20T05:21:19Z,5,0,UgypjlB6WvIObJq3QTJ4AaABAg,en,youtube,2026-01-14T13:23:11.610327
UgyAm6zu0rGVBW58rPx4AaABAg,yOfvuk_ZgJY,a0846ed009532f8a,There are plenty of Tesla Model S for $22k to 30k. Not sure what you mean by expensive or marked up?,2024-10-25T14:32:39Z,5,0,,en,youtube,2026-01-14T13:23:11.610332
Ugx_YFsdZj0f2H0p-Hh4AaABAg,yOfvuk_ZgJY,cf6e78babaea4e0c,I'm getting ready to buy a cheap used one because I'm not making $500 - 700 a month payment. Just because that's the norm doesn't mean you should.,2025-05-17T08:40:04Z,8,1,,en,youtube,2026-01-14T13:23:11.719010
Ugx_YFsdZj0f2H0p-Hh4AaABAg.AIDOvGJNYEeAIFO9YcZtx9,yOfvuk_ZgJY,a90f04f427d25c98,Nice,2025-05-18T03:11:54Z,0,0,Ugx_YFsdZj0f2H0p-Hh4AaABAg,en,youtube,2026-01-14T13:23:11.610344
Ugw8mv-LT62ZJ6H16Sp4AaABAg,yOfvuk_ZgJY,85207ea32f581b6d,"bought my 2013 ""phev"" last year with 95k miles on it for 7k cash. proceeded to put 35k miles on it since then. saved about $2500 in gas over my last car (02 civic ~30mpg avg). just looked any with gas prices so high in my state, my car has gone up to 9-10k in value with the new phev craze were in. if you count appreciation and the gas ive saved, my ev will be free in a couple more months. original battery, getting like 20% more range now than it did new.",2024-07-16T01:12:42Z,9,0,,en,youtube,2026-01-14T13:23:11.610350
UgxcKb9OX8Qnunn_NjR4AaABAg,yOfvuk_ZgJY,6d8b80a78ad43a7b,I’m not a Tesla fanboy. the model y has dropped so much in Australia that it makes so much sense to buy as a second family car and run around.,2024-08-31T05:43:57Z,3,0,,en,youtube,2026-01-14T13:23:11.610357
UgzQWzng2Q1Fc9zlkMJ4AaABAg,yOfvuk_ZgJY,b79810f4ff4d81b0,"Dude. What? I have a Chevy Bolt EV with 150k miles and barely any battery degradation. I've never taken it in for maintenance work since buying it used at 35k miles. Just wiper fluid and new tires. Going on 8 years old and still driving like new. Stop lying to these viewers. If you don't own one you can't just make up these points. Why would my 135k battery with 93% battery degradation just stop? It's going to keep degrading at a super slow pace, and at that point I'll just buy a new car. I'm not trying to drive an old 300k+ mile electric car. That being said... Stop spreading ignorant ""news""! Lol.",2025-03-03T06:26:09Z,8,0,,en,youtube,2026-01-14T13:23:11.610363
Ugw6VnUccG-m61V1X6t4AaABAg,yOfvuk_ZgJY,b30e1689ffee8d29,"Bought used 8yo Tesla MS with free supercharging and premium connectivity. Zero fear of battery issues. Now at 10yo 135k+ miles. There are folks running 400K miles on original battery. At my cost to charge, if I get 100k out of the battery, it will pay for its replacement based on gas savings alone, given a 0-100% charge would cost me a max of about $10 charging at home.",2024-06-27T13:57:48Z,91,17,,en,youtube,2026-01-14T13:23:11.610369
Ugw6VnUccG-m61V1X6t4AaABAg.A5BgipPOTwQA9l--c06Dtg,yOfvuk_ZgJY,870c06776e140393,Every dollar you saved will have to be put down in one hit for a battery or electric motor.,2024-10-19T02:24:29Z,4,0,Ugw6VnUccG-m61V1X6t4AaABAg,en,youtube,2026-01-14T13:23:11.610375
Ugw6VnUccG-m61V1X6t4AaABAg.A5BgipPOTwQAC2sklVZqY6,yOfvuk_ZgJY,a995aa672103d840,Bro where did you get this deal?,2024-12-15T03:29:31Z,0,0,Ugw6VnUccG-m61V1X6t4AaABAg,en,youtube,2026-01-14T13:23:11.610380
Ugw6VnUccG-m61V1X6t4AaABAg.A5BgipPOTwQAC2tOa4mopz,yOfvuk_ZgJY,b30e1689ffee8d29,"@doublem6027  had motor warranty replaced as soon as I got the car, now there is a fix for the known LDU terminal coolant flaw (unique to certain MS cars with larger rear motor). So....don't think so.

 In ice terms, the equivalent of what your saying is: every dollar you save will be gone as soon as you replace an engine or transmission . Difference is, I have the fuel saving to offset the replacement cost if/when I should ever need to replace a critical component, with ICE you have same risk of costly failure, with nothing offsetting cost. History will not be kind to your flawed logic, just watch.",2024-12-15T03:35:05Z,4,0,Ugw6VnUccG-m61V1X6t4AaABAg,en,youtube,2026-01-14T13:23:11.610385
Ugw6VnUccG-m61V1X6t4AaABAg.A5BgipPOTwQAC2u6d_MG_m,yOfvuk_ZgJY,b30e1689ffee8d29,"@johnnyclones5797  early Model S and X often came with Free Unlimited Supercharging and Free Premium Connectivity. These features would transfer in a private sale. Someone traded my MS into a Kia dealership, bought my MS used from Kia with mentioned perks. Keeping the VIN alive has some value. Tesla has previously offered owners of Free Supercharging cars to transfer to a new car, no telling if they will ever offer again. Honesty, we likely get more value from premium connectivity that we use every drive vs Supercharging on rare occasions.",2024-12-15T03:41:22Z,0,0,Ugw6VnUccG-m61V1X6t4AaABAg,en,youtube,2026-01-14T13:23:11.610391
Ugw6VnUccG-m61V1X6t4AaABAg.A5BgipPOTwQACC8yK_iY2S,yOfvuk_ZgJY,8f246aa20c7ec7d9,@caldera6869yo I’m thinking about getting one too but hesitant. U said nothing bad happens at 135k even tho u supercharge every time?,2024-12-18T17:53:05Z,0,0,Ugw6VnUccG-m61V1X6t4AaABAg,en,youtube,2026-01-14T13:23:11.610396
UgzYzK8QMKhtcVT3FPV4AaABAg,yOfvuk_ZgJY,8e54f53a3c8c6c78,Anyone who has tried to buy tesla spare parts know you need a presidential decree to be sold any part by the dealerships 😂,2024-06-26T23:26:43Z,2,0,,en,youtube,2026-01-14T13:23:11.610402
Ugwnq6pgrf7oLc7nI3R4AaABAg,yOfvuk_ZgJY,6c8ce2fbf06d0996,"Sir, the Chevrolet Volt is one of the best EREVs out there. 160k miles and getting my 70-85 km out of a single charge.",2024-06-27T19:13:26Z,2,0,,en,youtube,2026-01-14T13:23:11.610407
UgycpeVwaqvaf9dyYUN4AaABAg,yOfvuk_ZgJY,9d8a6c26f38bc52d,The batteries last much longer than he's saying. It's been proven.,2024-07-15T11:48:44Z,73,9,,en,youtube,2026-01-14T13:23:11.610415
UgycpeVwaqvaf9dyYUN4AaABAg.A5uoGKukGpbA6Q8YZj1YLU,yOfvuk_ZgJY,e6dd6d74f44bcebf,He’s a PUNK,2024-07-28T01:10:26Z,0,0,UgycpeVwaqvaf9dyYUN4AaABAg,en,youtube,2026-01-14T13:23:11.610421
UgycpeVwaqvaf9dyYUN4AaABAg.A5uoGKukGpbA7mA1MJ4i8V,yOfvuk_ZgJY,600daf0012f79450,"😅 exactly!  There’s so much BS in this video I wouldn’t know where to start. There’s Teslas with 350K and more on them. The electric motors last longer than ICE engines! The vast majority of them have the same battery 🔋 pack, even 10 years later, and degradation levels off, and they will go another 10K or more. Most of us don’t keep vehicles that long. I get a new (or used - new to me) car every 5-7 years. The battery pack is under warranty the whole time! The current replacement on a pack is $15K, not $25… and the cost has steadily gone down every year for 12 years! But 99% have never needed a new battery pack. The depreciation is actually a good thing 👍 Now folks can get in an EV much cheaper. No, no one is saying by a 5-10 yr old one. But 2-3 yrs and you’re getting an awesome deal LOL ! 🎉",2024-08-30T20:17:18Z,9,0,UgycpeVwaqvaf9dyYUN4AaABAg,en,youtube,2026-01-14T13:23:11.610426
UgycpeVwaqvaf9dyYUN4AaABAg.A5uoGKukGpbA7mosFNME5M,yOfvuk_ZgJY,e6dd6d74f44bcebf,He is anti EV,2024-08-31T02:22:55Z,11,0,UgycpeVwaqvaf9dyYUN4AaABAg,en,youtube,2026-01-14T13:23:11.610432
UgycpeVwaqvaf9dyYUN4AaABAg.A5uoGKukGpbA7n9l8E4ZdR,yOfvuk_ZgJY,e6dd6d74f44bcebf,"@DaxDoesDigitalin California $7,000 for Rebuilding your Battery Pack with a 1 year Warranty plus all used Cells get 100% Recycled into new batteries",2024-08-31T05:34:11Z,4,0,UgycpeVwaqvaf9dyYUN4AaABAg,en,youtube,2026-01-14T13:23:11.610438
UgycpeVwaqvaf9dyYUN4AaABAg.A5uoGKukGpbA7n9w3cJyRW,yOfvuk_ZgJY,e6dd6d74f44bcebf,He is a Gas Car Wack Job totally anti EV,2024-08-31T05:35:41Z,0,0,UgycpeVwaqvaf9dyYUN4AaABAg,en,youtube,2026-01-14T13:23:11.610443
UgwpnlEVluRYQPuGGZp4AaABAg,yOfvuk_ZgJY,86c4eacfffbf0fb4,Ahh ignorant ev haters.,2024-07-11T02:59:40Z,28,1,,en,youtube,2026-01-14T13:23:11.610449
UgwpnlEVluRYQPuGGZp4AaABAg.A5jZXlNKBfwA5jlOVFjmVV,yOfvuk_ZgJY,a90f04f427d25c98,Thanks for watching,2024-07-11T04:52:00Z,4,0,UgwpnlEVluRYQPuGGZp4AaABAg,en,youtube,2026-01-14T13:23:11.610455
Ugz8IalZH5V7_669fRd4AaABAg,yOfvuk_ZgJY,552bd4a782939c49,"I really feel bad for this guy. He finds it hard to accept that electric cars are the future and here to stay. Tesla is the best-selling car in the US and maybe the world, and they don't even advertise. Case closed!",2024-12-10T21:19:57Z,5,0,,en,youtube,2026-01-14T13:23:11.610460
UgxFqj5UqeadRk92VbR4AaABAg,yOfvuk_ZgJY,b6fe578fa1bacb41,The home charger will probably have a counter with an higher rate per Kwh.,2024-06-26T18:43:15Z,0,0,,en,youtube,2026-01-14T13:23:11.610465
UgwyIffO3dSgHe_7c3J4AaABAg,yOfvuk_ZgJY,37b81aa7c4832481,Battery replacement options (either cell by cell replacement or swap out for a newer chemistry battery) is dropping all the time and currently is around $6k.,2025-10-09T20:07:08Z,1,1,,en,youtube,2026-01-14T13:23:11.718850
UgwyIffO3dSgHe_7c3J4AaABAg.AO3zoJlyB9IAODxXy0dOnE,yOfvuk_ZgJY,a90f04f427d25c98,Cheers,2025-10-13T16:59:41Z,0,0,UgwyIffO3dSgHe_7c3J4AaABAg,en,youtube,2026-01-14T13:23:11.610478
UgzbD5j07gzJKLPyfJB4AaABAg,yOfvuk_ZgJY,ecc8e0e61696037d,So many autos go over 1 million miles and 100s of models do 600k plus do some rearsearch. I put 8ook on a Volvo and it was sold and running at 800k. I love Toyota hybrids 1.5 million miles and never waited for anything but a fill up.,2024-10-21T11:35:55Z,1,0,,en,youtube,2026-01-14T13:23:11.610483
Ugy3t6Yh-v66oFGQIZV4AaABAg,yOfvuk_ZgJY,09f1a53b876cc80a,Is it the mileage or the # of years that determine battery deterioration?  I assume the former but am curious as I eye a 2018 Model X with 30k miles on it.,2024-09-25T20:01:43Z,0,0,,en,youtube,2026-01-14T13:23:11.610489
UgwPOZYNG5m7qfSiuep4AaABAg,yOfvuk_ZgJY,756565e88f01fe5c,"Short term...long term...it costs you money for every revolution those tires make on the road. It is ""how much"" each revolution costs you. You either pay with your left hand or your right hand...either way you're going to pay...no matter what!",2024-06-27T01:19:05Z,1,0,,en,youtube,2026-01-14T13:23:11.610494
Ugxr-jWt2YoFvr49ql54AaABAg,yOfvuk_ZgJY,d8288eca987cce33,"damn it. was thinking of a model S, but after this video… thinking of a 2023 prius….",2025-01-11T00:45:14Z,0,0,,en,youtube,2026-01-14T13:23:11.610500
UgzJ0DKnM9dGYFyJnqZ4AaABAg,yOfvuk_ZgJY,83f7125b648193e2,"Battery prices has come down and will continue to do so.  In ten to 12 years (in an ICE car the motor and transmission will be gone since they are designed for 150,000 miles only)  Quote ""The price of EV batteries is projected to drop 40% between 2023 and 2025, per a new Goldman Sachs research note."" March 15, 2024.  That is only a two year span.  !2 years the battery will be very cheap, and there will be a business for replacing old batteries for newer ones that use less rare metals.  The old battery will make several new batteries.",2024-06-26T18:56:05Z,15,5,,en,youtube,2026-01-14T13:23:11.610505
UgzJ0DKnM9dGYFyJnqZ4AaABAg.A59e3dicIi8A59z-SSybt-,yOfvuk_ZgJY,df88baeca17ce6b6,Exactly. I look forward to the day my battery is no longer sufficient to run my tesla because then I can use it as a solar battery storage bank.  used batteries at auto wreckers cost between 6-8K and can be installed considerably faster and cheaper then internal combustion engines.,2024-06-26T21:59:01Z,1,0,UgzJ0DKnM9dGYFyJnqZ4AaABAg,en,youtube,2026-01-14T13:23:11.610510
UgzJ0DKnM9dGYFyJnqZ4AaABAg.A59e3dicIi8A5AeUG2_Kr5,yOfvuk_ZgJY,d09efe2086bf8acf,"I have five vehicles with 200k+ miles.  One has 370k, and going strong.  Will not be spending $50k+ on anything new soon, maybe ever.  Just don't see the point of car payments, and expensive insurance, and expensive registration.  You do you, I'll do me😊",2024-06-27T04:18:57Z,2,0,UgzJ0DKnM9dGYFyJnqZ4AaABAg,en,youtube,2026-01-14T13:23:11.610516
UgzJ0DKnM9dGYFyJnqZ4AaABAg.A59e3dicIi8A5Bu42YbN7A,yOfvuk_ZgJY,c024643b8867142c,Hertz is selling low milage Tesla model 3 for a little over 20 - 23 k and there is also rebates that may apply,2024-06-27T15:54:26Z,1,0,UgzJ0DKnM9dGYFyJnqZ4AaABAg,en,youtube,2026-01-14T13:23:11.610521
UgzJ0DKnM9dGYFyJnqZ4AaABAg.A59e3dicIi8A5CWZpC7nZG,yOfvuk_ZgJY,0128e5c714368c71,Come on man. When has the price of anything gone down ?,2024-06-27T21:39:33Z,0,0,UgzJ0DKnM9dGYFyJnqZ4AaABAg,en,youtube,2026-01-14T13:23:11.610528
UgzJ0DKnM9dGYFyJnqZ4AaABAg.A59e3dicIi8ACJTMyrL6gM,yOfvuk_ZgJY,588cbabec100721e,If the battery replacement cost comes down as a possibility. I might concern about buying a use one!,2024-12-21T14:06:01Z,0,0,UgzJ0DKnM9dGYFyJnqZ4AaABAg,en,youtube,2026-01-14T13:23:11.610534
Ugz8edXV1UTegQIZSfB4AaABAg,yOfvuk_ZgJY,391ade41a92171e6,Well summed up.  Thank you.,2025-06-22T01:25:07Z,1,1,,en,youtube,2026-01-14T13:23:11.718970
Ugz8edXV1UTegQIZSfB4AaABAg.AJeJl3mLAXuAJeLEWWFJAp,yOfvuk_ZgJY,a90f04f427d25c98,Thank you very much for watching,2025-06-22T01:38:01Z,0,0,Ugz8edXV1UTegQIZSfB4AaABAg,en,youtube,2026-01-14T13:23:11.610545
Ugw1JOHpNAQBl10bwr94AaABAg,yOfvuk_ZgJY,3fbfe11f651c8786,I dislike the cameras all around the cars recording you every moment  and sending the data to tesla,2025-07-05T17:14:57Z,0,0,,en,youtube,2026-01-14T13:23:11.718954
UgzVHFkBxvbA3goBfF14AaABAg,yOfvuk_ZgJY,339605e07fee6a86,"Teslas are great cars with low maintenance & fuel cost.
I own two and have nothing but good things to say about them.
Who cares about the depreciation curve, I plan on driving mine until the wheels fall off.",2024-12-26T17:06:07Z,21,2,,en,youtube,2026-01-14T13:23:11.610555
UgzVHFkBxvbA3goBfF14AaABAg.ACWexMOn4DBAO3V1h_pYaa,yOfvuk_ZgJY,5eb2ee5a3e7eca5a,"You mean like eight to twelve years when the batteries drastically degrade needing replacement.😂😂😂😂😂 At least you got the $7500 tax rebate per car, hopefully. Start saving for those batteries now coz you know the resale value for those cars will pretty much be zero in ten years time.😢",2025-10-09T15:29:29Z,0,0,UgzVHFkBxvbA3goBfF14AaABAg,en,youtube,2026-01-14T13:23:11.610561
UgzVHFkBxvbA3goBfF14AaABAg.ACWexMOn4DBAPGr_tc9Ii1,yOfvuk_ZgJY,be15c286a1e66d5b,"I bought 2 used: 3 & X. Best cars I ever owned and great value, considering they have 500hp and 800hp. Just amazing.",2025-11-08T16:36:47Z,0,0,UgzVHFkBxvbA3goBfF14AaABAg,en,youtube,2026-01-14T13:23:11.610566
UgxSb2_QZdJbAGeU_OJ4AaABAg,yOfvuk_ZgJY,a9495a200fe8639a,EVs are very heavy with their traction motor batteries. A Tesla model Y rear wheel drive weighs 4213 pounds or 1911 kilograms for those in the metric system. So their owners should be paying for the wear and tear on the roads like every other motorist.,2024-07-19T09:27:30Z,2,0,,en,youtube,2026-01-14T13:23:11.610571
Ugy8m9wqSFRIjIq16e94AaABAg,yOfvuk_ZgJY,81ec5f0fe66a81bd,"I like model S produced before 2017, because there is genuine leather seats, unlike newer models with leatherette.",2025-05-04T20:48:19Z,0,0,,en,youtube,2026-01-14T13:23:11.719031
Ugyokr1KsL5cxJ--zix4AaABAg,yOfvuk_ZgJY,83e981a66f6afe98,I love Tesla,2024-06-27T02:24:17Z,7,0,,en,youtube,2026-01-14T13:23:11.610583
UgzC3KqUb43bk8RCyrJ4AaABAg,yOfvuk_ZgJY,19e9118fd6c4d63d,Dodge can't make a car without  panel gaps,2025-03-18T11:40:01Z,2,0,,en,youtube,2026-01-14T13:23:11.719131
UgxRbrOWIlU2ApDe7Ih4AaABAg,yOfvuk_ZgJY,954466f9be1f7be9,Nice try. I'm happily buying a Model S in the next couple of months. I know way more than you only because over half of what you said is complete BS. 😂😂,2024-09-25T00:54:02Z,10,1,,en,youtube,2026-01-14T13:23:11.610605
UgxRbrOWIlU2ApDe7Ih4AaABAg.A8n1_5E1-OhABnJfvWlK7n,yOfvuk_ZgJY,fe0e410fdd81b6ba,Awesome! I'm also thinking of getting a used Model S in the first half of 2025.  What year are you eyeing? I'm leaning towards a 2023 because of HW4.  Good luck!,2024-12-08T17:06:26Z,0,0,UgxRbrOWIlU2ApDe7Ih4AaABAg,en,youtube,2026-01-14T13:23:11.610610
UgxCfDrHapy4GUsusNN4AaABAg,yOfvuk_ZgJY,4562eab197c2a194,Scotty Kilmer Ahhh Intro,2025-02-13T17:04:20Z,0,0,,en,youtube,2026-01-14T13:23:11.610615
